,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,Latitude,Longitude
20,0.023879011460816803,0.12038490587912326,1.1871250625950054,0.41045736407128774,-0.5625027477804965,-0.09615153239619273,0.18773476798303834,0.6624430762444224,1.0411873105031515,0.4419714073603039,0.29106007491601393,0.22791779009944071,0.42889907304028296,1.4830941816354999,1.7006743649243283,0.8571072436959111,-0.2301281837022057,0.35782901556187113,-0.05843956774093007,-0.15640099941682944,0.019011306823030198,-0.1154087838350833,-0.5526021858608322,-0.14981773722732028,39.98947303320983,18.24670682312049
21,0.21697405378114237,0.12548401534820813,0.7636417939523529,0.03138587837296375,-0.38149313097387977,-0.15767291219900992,0.11023978273947671,-0.9983288451059746,0.24199144672451942,0.05402784677376211,0.3034063405129066,0.3302636237773578,0.01839191901090326,-0.07127081738933934,0.5549220694599873,-0.2396483730441055,-0.12244283643623542,0.32655097930624366,0.03194534416262237,0.6160157242910812,0.7596172943629945,0.008065587456818738,-0.40134379406545706,-0.29908222301261045,39.98948011896525,18.24672700814125
22,0.2360742408941251,0.18893959985232428,0.8957831074010251,-0.5348643803952251,0.2353995789741821,-0.6519171721133764,0.9983154668947706,0.27217633722194284,0.4151714660044831,0.3314586030903772,0.6987419813543464,0.21273423137268696,1.2638504100393744,0.8426009985124242,1.0293177903878454,-0.4079296010379623,0.7189432629811208,-0.748879383563485,-0.40381689823492434,-0.14859429003654168,0.3933497062431104,-0.4602205990729992,-0.3077928246891173,-0.4515821737934187,39.989494549125084,18.246743816576952
23,-0.8663292527503388,-0.19009420401601637,0.6340821125319925,0.32679756997561077,-0.5401960662089371,0.012299632374228469,-0.2802675559443839,0.3969297312550859,1.3029845302842433,0.1087061544496803,-0.17659455541709035,0.6172095661858018,-1.2294765944482706,0.4661270911749995,1.2119936788931869,-0.26953040199812756,-0.47507051960131014,0.5290294322653252,-0.34227445140907575,-0.22773755579096167,-0.637275226110339,0.07574211227405343,-0.2349427749453857,-0.32210771510486036,39.98949778816743,18.24675252449086
24,-0.17933302494674083,-0.37932782209079124,-0.1358179279084256,-0.45613028016194695,-0.24210529736988778,-0.5273770858747528,0.7868889310672275,-0.10293915707950169,-0.23700479389265833,0.14896683593879298,0.41014640136337793,0.28033694953256577,0.4164379493094504,-0.4522286752253548,-0.34984960868689524,-0.41378592579148205,-0.049337363699057064,0.12963389628107666,-0.6156967862020385,-0.10479978070338165,0.12943746085572488,-0.18980202646687916,-0.4877607701786142,-0.3932341605079183,39.98950048260019,18.246757678150402
25,-0.5916005340019163,-0.5340008093195702,-1.7587083137001813,-0.3268061517103167,-0.5040687420420588,-0.7104145393044691,0.39932977116980667,-0.8222567189534086,-1.6687807392441192,0.3047719764744347,0.6059352542177762,0.38220058580347605,-0.08206304695714807,-1.6369524533867845,-2.2301066076850695,0.04317095999837868,0.09215794980450741,-0.24257419288213902,-0.51810377578948,-0.06415141462362628,0.04235202005162222,-0.39559637347691085,-0.7572125183979842,-0.6262517624838058,39.98950344934562,18.246761054670714
26,-0.5809602471170566,-0.857171036115533,-0.5910457088990932,-0.6775867811603921,-0.5297750154747493,-0.7980183101848065,0.6595276074930261,0.05663766232037373,-1.910981780700886,0.6578884472684878,0.6765302351100363,0.6303103943282984,0.009854087609117388,-1.268877056507034,-1.9816340472962728,0.01527163991135809,0.037327324806636884,-0.03972759289926288,-0.771178807171408,-0.4589368980020356,1.5836440545337662,-0.7489452297360999,-0.881201798825535,-0.8669558199749532,39.98950573530027,18.246764608924934
27,-0.4054827289831436,0.54021158550011,1.7186544124221608,-0.28031645682929746,-0.6416068201103252,-0.6585546426629334,0.722955568241289,0.7621480415050123,0.8621187844360731,0.31822942001895643,0.5470249001706303,0.2975851281428438,0.32612749636365085,1.5765098170226508,2.074548073906501,0.07259714529590859,-0.010436046640547238,-0.03665046221101654,-0.7109090657500114,-0.09563111862944836,0.63877024974896,-0.362669819723527,-0.85954267018975,-0.6113635808344392,39.98950924665661,18.246769229421943
28,0.1185077923630541,0.8308608252377092,1.6839458040416537,-0.3037923089648679,-0.13081395628590117,0.022692840767924966,0.5808533507348885,0.8299620803771001,1.7499318487158269,-1.7603749564268694,0.13469710768223345,0.21914541943205226,0.45628738996592333,1.982841140775242,2.345986934414137,-1.0183422440492678,-0.032298919298066595,0.20317472884273596,-0.3771987444780735,0.18948687078393187,-0.1698882248481811,0.7779599187353682,-0.20517414604236497,-0.07694982074724296,39.98951447062274,18.24677580478368
29,-0.5015069573456903,-0.0256762520241053,0.8672895390886437,0.12064272372605056,-0.673468288300988,-0.20423909296162093,0.43681375859739896,0.6727068226683066,0.9840398347987245,0.09843195206806739,-0.16268860979966515,0.7172915622721352,0.1605271953889808,0.6188661033966042,1.2668773731440872,0.16376060062563708,-0.49365396136020195,0.7319097740376128,-0.5403089348542498,-0.3293749833517209,-0.20745110812851425,0.07955282926280584,-0.3778276133920772,-0.4720751201729842,39.98951702888277,18.246779181294528
